query_id,item_id
s00883,a00925
s00884,v00045
s00884,i23637
s00884,v01613
s00884,i2162
s00884,v01104
s00884,i19915
s00884,v01285
s00884,i19731
s00884,v01286
s00885,v00045
s00885,i23637
s00885,v01613
s00885,i2162
s00885,v01104
s00885,i19915
s00885,v01285
s00885,i19731
s00885,v01286
s00886,a00641
s00891,v02142
s00891,v03233
s00892,a00371
s00892,a00105
s00892,v00426
s00892,a00508
s00892,a00235
s00894,a00169
s00894,i3710
s00894,i14324
s00894,i1441
s00894,i19732
s00894,i13747
s00894,i14432
s00894,i23123
s00894,i22617
s00894,i22618
s00894,i13748
s00894,i3711
s00894,i3618
s00894,i14420
s00894,i2173
s00894,v01609
s00894,i1887
s00894,i17638
s00894,i14517
s00894,i14323
s00894,i14428
s00895,a00719
s00895,a00714
s00895,a00710
s00895,a00703
s00895,a00702
s00895,a00371
s00895,a00767
s00895,a00370
s00895,a00705
s00895,i1415
s00895,a00240
s00895,i15631
s00895,a00700
s00904,i19616
s00904,v00011
s00904,i7024
s00904,v00006
s00904,i3615
s00904,i2738
s00904,v00003
s00904,i26332
s00906,i6028
s00906,i19637
s00906,a00861
s00906,a00526
s00906,a00733
s00906,i5037
s00907,i6028
s00907,i19637
s00907,a00861
s00907,a00526
s00907,a00733
s00907,i5037
s00908,a00641
s00908,v02398
s00909,a00641
s00909,v02398
s00912,v01288
s00912,v01175
s00912,i7030
s00912,i111
s00912,i5813
s00912,v01146
s00912,i5548
s00912,i14647
s00912,i24531
s00912,i561
s00912,i14545
s00912,i2473
s00912,a00954
s00912,i1443
s00912,i2941
s00912,i19640
s00912,i14645
s00912,i25119
s00912,a00443
s00912,i3715
s00912,i20748
s00913,v01288
s00913,v01175
s00913,i7030
s00913,i111
s00913,i5813
s00913,v01146
s00913,i5548
s00913,i14647
s00913,i24531
s00913,i561
s00913,i14545
s00913,i2473
s00913,a00954
s00913,i1443
s00913,i2941
s00913,i19640
s00913,i14645
s00913,i25119
s00913,a00443
s00913,i3715
s00913,i20748
s00914,v01287
s00914,v01286
s00914,i25143
s00914,v01288
s00914,v01285
s00914,v01028
s00914,a00954
s00914,i25145
s00914,v01580
s00914,v01730
s00914,v01284
s00914,i125
s00914,v01498
s00914,v03233
s00914,v01146
s00916,v01028
s00916,v02132
s00916,i5548
s00916,i125
s00916,a00429
s00916,v00011
s00916,i561
s00916,i25143
s00917,v02714
s00917,v02514
s00918,v02714
s00918,v02514
s00921,a00789
s00921,i1415
s00921,v00704
s00921,a00105
s00921,a00703
s00921,a00367
s00921,a00232
s00921,a00098
s00921,a00508
s00921,v00426
s00921,a00586
s00921,a00719
s00922,v00676
s00923,v00676
s00925,i13850
s00925,i4213
s00925,v00001
s00925,i13849
s00926,i13850
s00926,i4213
s00926,v00001
s00926,i13849
s00928,v00426
s00928,a00105
s00928,a00371
s00928,v01181
s00932,v01607
s00932,i1579
s00932,v01609
s00934,v00426
s00934,i2109
s00934,i16225
s00934,a00786
s00935,v00426
s00935,i2109
s00935,i16225
s00935,a00786
s00937,v00428
s00937,v02123
s00937,v02398
s00937,v01435
s00937,v02399
s00937,v00426
s00937,v01437
s00939,i1964
s00939,i21711
s00939,i26639
s00939,i1441
s00939,a00634
s00939,i14634
s00939,i2847
s00939,i1627
s00939,a00139
s00939,i3022
s00939,i14635
s00939,v01607
s00939,i4044
s00947,a00429
s00947,a00934
s00947,v00011
s00948,a00429
s00948,a00934
s00948,v00011
s00950,v00426
s00950,v01181
s00950,i17041
s00950,i2818
s00950,a00371
s00951,v00426
s00951,v01181
s00951,i17041
s00951,i2818
s00951,a00371
s00956,v00647
s00956,v01003
s00956,v01499
s00956,a00444
s00956,i4425
s00956,i4429
s00956,v01108
s00956,i5548
s00956,i20348
s00956,v01009
s00956,i16826
s00956,i21811
s00958,i2837
s00958,i26639
s00962,v00045
s00962,v01104
s00962,v01091
s00962,v01284
s00962,a00439
s00962,i2119
s00962,v01613
s00962,v01787
s00962,v00973
s00962,a00430
s00962,v01537
s00962,v00064
s00962,v01345
s00962,v00931
s00962,i2120
s00962,i2642
s00962,i2643
s00962,i2644
s00962,i2645
s00962,i2646
s00962,i2647
s00962,v01057
s00963,v00045
s00963,v01104
s00963,v01091
s00963,v01284
s00963,a00439
s00963,i2119
s00963,v01613
s00963,v01787
s00963,v00973
s00963,a00430
s00963,v01537
s00963,v00064
s00963,v01345
s00963,v00931
s00963,i2120
s00963,i2642
s00963,i2643
s00963,i2644
s00963,i2645
s00963,i2646
s00963,i2647
s00963,v01057
s00964,v02681
s00964,v02249
s00964,v02242
s00964,v00001
s00964,v02233
s00964,v01437
s00964,v00428
s00964,v02243
s00964,i20045
s00964,v01435
s00964,v02430
s00964,v02123
s00966,v00003
s00966,i1587
s00966,i15750
s00966,i1586
s00966,i15719
s00966,i15740
s00966,i15726
s00966,i1585
s00966,i15749
s00966,i1583
s00966,i15736
s00966,i20630
s00966,i1584
s00966,i15733
s00966,v01675
s00966,i15718
s00966,i15735
s00966,i2737
s00966,i2512
s00966,i15725
s00967,v02514
s00967,v00045
s00969,v00629
s00970,a00695
s00970,v03221
s00971,a00861
s00971,i6028
s00971,a00204
s00971,a00653
s00971,a00728
s00971,a00526
s00971,a00741
s00971,a00733
s00971,a00223
s00971,a00405
s00971,a00770
s1,v02398
s1,v00874
s1,a00925
s1,v02400
s1,v02142
s1,v01028
s1,a00929
s1,i3515
s2,i1688
s2,a00235
s2,i1721
s2,i3321
s2,i20414
s2,a00734
s2,a00763
s2,a00789
s2,a00601
s2,i1673
s2,a00381
s2,a00722
s2,i3212
s2,i2721
s2,i113
s2,a00683
s3,a00771
s3,a00222
s3,a00206
s3,a00221
s3,a00204
s3,a00203
s3,i2502
s3,a00218
s3,a00472
s3,a00770
s3,a00215
s3,a00619
s3,a00670
s3,a00653
s3,a00212
s3,a00731
s3,a00223
s3,v00640
s3,a00207
s3,a00498
s3,a00405
s3,i21810
s3,i2503
s3,i2721
s3,i2504
s3,i2501
s4,a00927
s4,a00895
s4,a00641
s4,v01106
s4,v02398
s4,i21127
s4,v00001
s4,a00696
s4,i4438
s7,i18029
s7,i15720
s7,v00045
s7,i23242
s7,i15747
s7,i19731
s7,v01027
s7,i415
s7,i1863
s7,i6328
s7,i15615
s7,i2642
s7,i2643
s7,i2644
s7,i2645
s7,i2646
s7,i2647
s7,i6329
s7,v01618
s7,i23637
s7,i26150
s7,i2621
s7,i2623
s7,i2624
s7,i2626
s8,i3033
s8,i1942
s8,i21647
s8,i3619
s8,i21649
s8,i27043
s8,i2715
s8,i21646
s8,i27042
s8,v01675
s8,i15045
s8,i20736
s8,i21642
s8,i21648
s8,i15250
s8,i1532
s8,i21644
s8,i2737
s8,i1536
s8,i15328
s8,i15329
s8,i20743
s9,i4923
s9,i4922
s9,i23048
s9,i2814
s9,i5150
s9,i2634
s9,i6421
s9,i22713
s9,i2533
s9,i19347
s9,i118
s9,i115
s9,i16040
s9,i26613
s9,i2169
s9,i26732
s9,i7118
s9,i1618
s9,i2173
s9,v01576
s9,i1619
s9,i5141
s9,i536
s9,i20743
s9,i7124
s9,a00956
s9,i523
s9,i6438
s9,i14450
s10,i6049
s10,a00161
s10,v01608
s10,i21711
s10,i21718
s10,a00177
s10,i5717
s10,i20524
s10,i1671
s10,a00156
s10,a00147
s10,a00163
s10,i599
s10,a00179
s10,i2562
s10,i21733
s10,a00140
s10,i177
s10,a00636
s10,i24631
s10,i116
s10,i121
s10,a00159
s10,a00139
s10,i19923
s10,i24517
s10,i17137
s10,i117
s10,v01555
s12,v01567
s12,i20348
s12,v01028
s12,i1874
s12,i26636
s12,i1524
s12,i20430
s12,i15113
s12,i15114
s12,i21312
s12,i4828
s12,i19440
s12,i20347
s12,i26643
s12,i422
s12,i371
s12,i1520
s12,i18037
s12,i2139
s14,a00441
s14,a00641
s14,v01486
s14,i4449
s14,i1441
s14,v00307
s15,a00641
s15,a00175
s15,a00134
s15,a00078
s15,a00164
s15,a00919
s15,v01486
s15,a00646
s15,i1441
s16,a00246
s16,i19039
s16,i16435
s16,i21127
s17,a00175
s17,v02971
s17,a00806
s17,v00001
s17,a00646
s17,a00371
s17,i15631
s17,i4438
s17,a00641
s17,i17649
s17,i4127
s18,i21127
s18,a00895
s18,a00862
s18,v00874
s18,i129
s18,a00614
s18,i23044
s18,a00238
s18,a00560
s18,a00544
s18,a00941
s18,v00054
s18,a00540
s19,i20414
s19,i23044
s19,i113
s19,i4044
s19,i26639
s19,i16925
s19,i16926
s19,i20045
s19,i2274
s19,i21127
s19,i4433
s19,i1964
s19,i947
s19,i21110
s19,i23129
s19,i112
s19,i3316
s19,i6045
s19,v01619
s19,v01110
s19,i24643
s19,i6042
s19,i5912
s19,a00085
s21,i21127
s21,i26639
s21,v02430
s21,v01110
s21,i2837
s21,v00001
s21,v00428
s22,a00406
s22,a00695
s22,a00238
s22,a00941
s22,a00895
s22,v00104
s22,a00692
s22,a00831
s22,a00812
s22,a00690
s22,a00204
s22,a00892
s22,a00767
s22,a00764
s22,a00670
s22,a00906
s22,a00890
s22,a00696
s22,a00864
s22,a00558
s23,v00045
s23,v01675
s23,v01028
s23,v00894
s23,i5550
s23,v02495
s23,i19731
s23,i6920
s23,v01027
s23,v01286
s23,i6418
s23,i6419
s23,v01287
s23,i25143
s23,v01285
s23,v01618
s24,i21941
s24,i21936
s24,i21937
s24,i21940
s24,i1643
s24,i21939
s24,i21938
s24,i17748
s24,i20032
s24,i17745
s24,i17820
s24,i20418
s24,i626
s24,i1782
s24,i21129
s24,i19532
s24,i130
s24,i19516
s24,i19528
s24,i19519
s24,i17746
s24,i06
s24,i20225
s24,i19517
s24,i19515
s24,i19838
s24,i2049
s24,i3510
s25,a00883
s25,a00861
s25,i6028
s25,i19637
s25,v00681
s25,a00522
s25,a00521
s25,i129
s25,a00869
s25,a00526
s25,v00717
s26,i21128
s26,i21130
s26,i6330
s26,i17634
s26,i1579
s26,i5150
s26,i4431
s26,i25018
s26,i5422
s26,i21129
s26,i19241
s26,i5212
s26,i20347
s26,i1630
s26,i2387
s26,a00690
s26,i2515
s26,i18546
s26,i23012
s27,a00796
s27,a00207
s27,a00418
s27,a00932
s27,a00771
s27,a00671
s27,a00414
s27,a00731
s27,a00906
s27,a00812
s27,a00579
s27,a00204
s27,a00890
s27,v00104
s27,a00203
s27,a00770
s27,a00477
s27,a00736
s27,a00784
s27,a00406
s27,a00787
s27,a00730
s27,i1624
s27,a00670
s27,a00209
s27,a00830
s28,i6337
s28,a00807
s28,v00444
s28,a00302
s28,a00598
s28,a00814
s28,i2008
s28,v01214
s28,a00200
s28,i341
s28,i16547
s28,i21836
s28,i3438
s28,a00819
s28,i24925
s28,a00595
s28,a00564
s28,i5733
s28,i4535
s28,a00424
s28,i20730
s28,a00199
s28,a00825
s28,i2504
s28,a00374
s28,i4822
s28,a00725
s29,v00284
s29,i5338
s29,v00661
s29,i2717
s29,i304
s29,i19240
s29,i1454
s29,i1558
s29,i1643
s29,i17814
s29,i15242
s29,i21129
s29,i18843
s29,i678
s29,i6729
s29,i25925
s30,i19023
s30,i16340
s30,i2549
s30,i3115
s30,i212
s30,i26020
s30,i16714
s30,i16129
s30,i1420
s30,i21727
s30,i24516
s30,i16341
s30,i22843
s30,i202
s30,a00377
s30,i15848
s30,i16950
s30,i193
s30,i25131
s30,i23827
s30,i16126
s30,i22845
s30,i20010
s30,i6528
s30,i1036
s30,i5119
s30,i14140
s30,i17725
s30,i6434
s32,v02401
s32,v02682
s32,v01186
s32,v01028
s32,v02400
s32,v01472
s32,v01139
s32,v02395
s32,v01474
s32,v01069
s32,i416
s32,v01146
s32,v01796
s33,i25430
s33,i2029
s33,i165
s33,i2389
s33,i3515
s33,i17634
s33,i3033
s33,i307
s33,a00927
s33,i20743
s33,i2118
s33,i2737
s33,i197
s34,i25430
s34,i2029
s34,i165
s34,i2389
s34,i3515
s34,i17634
s34,i3033
s34,i307
s34,a00927
s34,i20743
s34,i2118
s34,i2737
s34,i197
s35,a00895
s35,v00104
s35,a00732
s35,a00742
s35,a00932
s35,i129
s35,v02399
s35,a00614
s35,i21127
s35,i19637
s35,a00944
s35,a00722
s35,a00695
s35,i16636
s35,a00572
s35,a00601
s36,v01514
s36,i529
s36,i528
s36,i5140
s36,i1049
s36,i448
s36,i4746
s37,i25143
s37,v01028
s37,i25119
s37,i3430
s37,v01580
s37,i14949
s37,v01288
s37,i5343
s37,i14647
s37,i25145
s37,i307
s37,i379
s37,i4828
s37,a00956
s37,i26636
s37,i4823
s37,v03233
s37,i2139
s39,i22720
s39,i2299
s39,i22910
s39,i22911
s39,i2261
s39,a00260
s39,a00268
s39,a00265
s39,a00274
s39,a00261
s39,i16843
s39,i2264
s39,a00280
s39,a00279
s39,a00278
s39,a00287
s39,a00263
s39,a00269
s39,a00289
s39,a00277
s39,a00291
s39,a00251
s39,a00262
s39,i21912
s39,a00264
s39,a00253
s39,a00288
s39,a00276
s41,i21811
s41,i4431
s41,i1441
s41,i1620
s41,i25218
s41,i6422
s41,i2095
s41,i5150
s41,i6424
s41,i22928
s41,i14347
s41,i5341
s41,i21833
s41,i14848
s41,i25023
s41,i19713
s41,i20010
s41,i1496
s41,i13748
s41,i18037
s41,i15214
s41,i4434
s41,i4117
s41,i15336
s41,i2513
s45,i25431
s45,i25430
s46,v00676
s47,a00875
s47,a00805
s47,i5337
s47,v01231
s47,i5339
s47,i129
s47,a00599
s47,i176
s47,i17834
s47,a00531
s47,a00335
s47,v00874
s47,a00877
s47,a00614
s47,a00542
s47,a00603
s47,v02360
s47,i19114
s47,a00802
s47,i1610
s47,a00355
s47,a00889
s48,v02769
s48,i3643
s48,i21347
s48,i528
s48,i1546
s48,i18948
s48,i24639
s48,i19513
s48,v01735
s48,i3827
s48,i529
s49,i19731
s49,i15720
s49,i26445
s49,i26446
s49,i26447
s49,i26448
s49,i26449
s49,i26450
s49,i2651
s49,i2652
s49,i2653
s49,i2654
s49,i23242
s49,i415
s49,i15747
s49,i18029
s49,i1654
s49,i15746
s49,i15816
s49,i15728
s49,v01027
s49,i26438
s49,i26439
s49,i26444
s50,i022
s50,v01876
s50,v00766
s50,i25915
s50,i19338
s50,i19337
s50,i19326
s50,i1983
s50,i24837
s50,i25920
s50,i25914
s50,i21612
s50,i2479
s50,i19341
s50,i1982
s50,i25921
s50,i1981
s51,a00804
s51,a00870
s51,a00888
s51,i26639
s51,a00690
s51,a00523
s51,i1627
s51,a00925
s51,i2837
s51,a00941
s51,a00445
s52,v00001
s52,v01435
s52,v00428
s52,v02242
s52,v02398
s52,v00307
s52,v01437
s52,v01439
s53,i15716
s53,i20739
s53,i2297
s53,i5550
s53,i7025
s53,v01287
s53,i14015
s53,i4116
s53,v01537
s53,i2175
s53,i6419
s53,i14017
s53,v01286
s53,i1529
s53,v00045
s53,a00439
s53,i812
s53,i15033
s53,v01104
s53,i25325
s53,i26546
s53,i810
s53,i19731
s54,a00322
s54,a00560
s54,v01214
s54,a00537
s54,a00347
s54,a00878
s54,a00544
s54,a00875
s54,a00925
s54,a00929
s54,a00593
s54,a00200
s54,a00594
s54,a00534
s54,a00614
s54,i129
s54,v00892
s54,a00802
s54,a00857
s54,a00535
s54,a00877
s56,v00510
s56,v01637
s56,v01634
s56,v01635
s56,a00641
s57,a00641
s57,a00175
s57,v01486
s58,i4341
s58,i1546
s58,i22940
s58,v01735
s58,i14036
s58,i15444
s58,i4343
s58,i15249
s58,v02769
s58,i529
s58,i26612
s58,i3643
s59,i1419
s59,i1643
s60,i22929
s60,i22926
s60,i356
s60,i22924
s60,i3331
s60,i22934
s60,i2011
s60,i2303
s60,i22923
s60,i2305
s60,i22149
s60,i22928
s60,i22026
s60,i2015
s60,i2010
s60,v01369
s60,i501
s60,i22935
s60,i2213
s60,i2214
s60,i1516
s60,i23029
s60,i22050
s60,i2211
s60,i2212
s60,i2012
s60,i19637
s61,a00440
s61,a00429
s61,i26041
s61,v01028
s61,i3710
s61,i3515
s62,i2949
s62,i124
s62,i2599
s62,v02505
s62,i19513
s62,i20221
s62,a00927
s62,i16728
s62,v02625
s62,i16916
s62,v02714
s63,a00925
s63,v00713
s63,v01181
s63,i1964
s63,i21833
s63,v00325
s63,i26639
s64,a00927
s64,i25018
s64,i25430
s64,i17634
s64,i2118
s64,i3029
s64,i1709
s64,i23044
s64,i23012
s64,i20224
s64,i2029
s64,i22317
s64,i22347
s64,i23027
s64,i25431
s64,i5422
s64,i5212
s65,v02681
s65,v02819
s65,v02505
s65,i20221
s65,v02399
s65,i1626
s65,a00927
s65,v02123
s66,v00735
s67,i16725
s67,i26028
s67,i2740
s67,v03249
s67,i16730
s67,i19823
s67,i1954
s67,i20215
s67,i14212
s67,i19824
s67,i19825
s67,i19820
s67,i15242
s67,i19817
s67,i19816
s67,i25646
s67,i204
s67,i18141
s67,i25134
s67,i14219
s67,i14220
s67,i5710
s67,i19730
s67,i13930
s67,i2646
s67,i2082
s67,i2101
s68,i1654
s68,v01580
s68,i14929
s68,i21617
s68,i1698
s68,i14344
s68,i6328
s68,i1520
s68,i25145
s68,v01286
s68,i15816
s68,i15724
s68,i4116
s68,v01027
s68,i1503
s68,i14918
s68,i14911
s69,i1654
s69,i1698
s69,i14344
s69,i14929
s69,i21617
s69,v01580
s69,i6328
s69,v01345
s69,v01284
s69,v01286
s69,v01057
s69,i14918
s69,v01027
s69,i15724
s69,i15816
s69,i1520
s69,i23242
s70,v01580
s70,i21617
s70,i1654
s70,i1520
s70,i25145
s70,i14929
s70,i1698
s70,i14344
s70,i15816
s70,v01286
s70,i6328
s70,i15724
s70,i2940
s70,i25143
s70,i14844
s70,i4116
s70,i1503
s71,v01580
s71,i21617
s71,i25145
s71,i25143
s71,v01286
s71,i379
s71,v01287
s71,i14929
s71,i1520
s71,i1503
s71,i2940
s71,i4116
s71,i1654
s71,i14844
s71,i14915
s71,i1698
s71,i15816
s71,i14949
s72,v01028
s72,v01580
s72,i2139
s72,i25143
s72,i3430
s72,i5550
s72,i1520
s72,i25119
s72,i371
s72,i25145
s72,i5742
s72,i15727
s72,i14949
s73,v01580
s73,i1654
s73,i21617
s73,i1698
s73,i14929
s73,i14344
s73,v01286
s73,i6328
s73,i1520
s73,i1503
s73,i15816
s73,i15724
s73,i25145
s73,i4116
s73,i14911
s73,i2940
s73,v01287
s74,i1698
s74,i1654
s74,i14929
s74,v01580
s74,i6328
s74,v01345
s74,v01284
s74,i14344
s74,i21617
s74,v01286
s74,i23242
s74,v01287
s74,v01027
s74,v01057
s74,i15816
s74,i1503
s74,i14918
s75,a00645
s75,v00479
s75,i3310
s75,a00164
s75,a00175
s75,i332
s75,i1674
s75,i25335
s75,i23228
s75,i19027
s75,a00117
s75,i23144
s75,i4139
s75,i16922
s75,i24644
s75,i2091
s75,i5313
s75,i16925
s75,i16926
s75,i333
s75,i1625
s75,a00144
s75,i1220
s75,i20414
s75,i132
s75,i18350
s76,v01580
s76,i25145
s76,i25143
s76,i1654
s76,i1520
s76,i5550
s76,v01028
s76,i14844
s76,i2139
s76,v01789
s76,i14344
s76,i2940
s76,i21617
s76,v01027
s76,v01286
s77,v01269
s77,v01205
s77,v01370
s77,v00990
s77,v01369
s77,v01373
s77,v02150
s77,v00113
s77,v02153
s77,v02149
s77,v02152
s77,v02146
s77,v00829
s77,v02155
s77,v02151
s77,v02154
s78,a00210
s78,a00373
s78,a00687
s78,v00956
s78,a00756
s78,i19725
s78,v01555
s78,a00601
s78,v00990
s78,i504
s78,v01370
s78,i21725
s78,i2027
s78,v00104
s78,i2275
s78,i5125
s78,i24919
s78,i24920
s78,i24921
s78,i24922
s78,i24923
s78,i24924
s79,a00355
s79,a00856
s79,i2376
s79,i22928
s79,a00804
s79,i19039
s79,i2275
s79,i16126
s79,i2048
s79,a00802
s79,i1688
s79,i21416
s80,a00601
s80,a00932
s80,v01370
s80,a00722
s80,a00796
s80,a00418
s80,v00104
s80,v00649
s80,a00830
s80,i6034
s80,v01373
s80,a00454
s80,a00492
s80,a00890
s80,i19838
s80,a00373
s80,a00558
s81,v00990
s81,i1959
s81,i1696
s81,i16850
s81,i20147
s81,i19523
s81,v00113
s81,i16913
s81,i1958
s81,i19527
s81,i20448
s81,i19725
s81,a00191
s81,i2318
s81,i19510
s81,v01269
s81,i16033
s81,i16034
s81,i16035
s81,i22925
s81,i19514
s82,i6420
s82,a00216
s82,i145
s82,i20647
s82,a00670
s82,a00817
s82,a00601
s82,a00614
s82,i6034
s82,i3221
s82,i19850
s82,a00722
s82,i16126
s82,i66
s82,i623
s82,i641
s82,i643
s82,i644
s82,i73
s82,i5912
s82,i26530
s82,i136
s82,i16636
s82,v00649
s83,v00353
s83,a00772
s83,i20844
s83,a00477
s83,a00216
s83,a00763
s83,a00881
s83,a00475
s83,a00734
s83,i2275
s83,a00830
s83,a00191
s84,i4432
s84,i557
s84,a00889
s84,i16636
s84,a00683
s84,a00581
s84,i2351
s84,a00601
s84,i2358
s84,i4431
s84,i19838
s84,i5711
s84,i5831
s84,a00808
s84,i129
s84,i6113
s84,v00649
s84,i1514
s84,a00614
s84,i5337
s84,i145
s84,i6420
s85,a00156
s85,i16546
s85,i16632
s85,a00842
s85,i20025
s85,a00611
s85,a00910
s85,a00687
s85,i697
s85,i5831
s85,a00847
s85,a00943
s85,i2376
s85,i2371
s85,i219
s85,a00679
s85,a00770
s85,a00215
s85,a00762
s85,i921
s85,a00669
s85,a00885
s85,a00210
s85,i21727
s85,i5312
s85,i6113
s86,i16218
s86,i21429
s86,i135
s86,a00462
s86,i22124
s86,i2191
s86,a00924
s86,i79
s86,i710
s86,a00405
s86,i22025
s86,i26
s86,i19838
s86,a00944
s86,i16212
s86,i744
s86,a00843
s86,i136
s86,a00426
s86,i036
s86,i145
s86,i726
s86,i728
s86,a00721
s87,a00614
s87,a00560
s87,a00576
s87,a00683
s87,a00558
s87,a00581
s87,a00537
s87,i129
s87,a00584
s87,a00831
s87,i5330
s87,a00737
s87,a00198
s87,a00593
s87,i336
s87,i337
s87,i338
s87,a00521
s87,a00864
s87,a00588
s87,a00889
s87,i2358
s88,a00537
s88,a00521
s88,a00593
s88,a00434
s88,a00194
s88,a00544
s88,a00831
s88,a00560
s88,a00864
s88,a00780
s88,a00732
s88,a00515
s88,a00582
s88,a00588
s88,a00583
s88,a00683
s88,a00862
s88,a00522
s88,a00858
s88,i6042
s88,a00742
s88,a00889
s89,i2529
s89,i22019
s89,i22022
s89,i2022
s89,i137
s89,i19838
s89,i538
s89,i21928
s89,i20236
s89,i20211
s89,i540
s89,i21930
s89,v01369
s89,i20150
s89,i3834
s89,v01373
s89,i539
s89,i635
s89,i647
s89,i648
s89,i26541
s89,i59
s89,i542
s89,i543
s90,i20221
s90,a00840
s90,a00806
s90,i526
s90,i527
s90,i18711
s90,i66
s90,i623
s90,i641
s90,i643
s90,i644
s90,i73
s90,i1955
s90,a00762
s90,a00927
s90,i22934
s90,i20245
s90,i1783
s90,i2014
s91,i19542
s91,i18616
s91,i5422
s91,i2825
s91,i5736
s91,i1441
s91,i13748
s91,i14324
s91,i19616
s91,i15045
s91,i17930
s91,i14939
s91,i18636
s91,i20348
s91,i1866
s91,i15741
s91,i15722
s91,i2737
s91,i1972
s91,i7129
s91,i373
s91,i14933
s91,i22617
s91,i22618
s91,i6423
s91,i15721
s92,a00175
s92,a00164
s92,a00181
s92,a00182
s92,a00004
s92,a00134
s92,a00078
s92,a00645
s92,a00135
s92,i20828
s92,a00129
s92,v00479
s92,a00909
s92,i1249
s92,i18350
s92,i25134
s92,i2646
s92,a00144
s92,v03339
s92,v00644
s93,i26518
s93,i26428
s93,i26425
s93,i26429
s93,i26427
s93,i2642
s93,i2643
s93,i2644
s93,i2645
s93,i2646
s93,i2647
s93,i26426
s93,i2655
s93,i2656
s93,i2659
s93,i26510
s93,i26511
s93,i26515
s93,i26516
s93,i2657
s93,i2658
s93,i26512
s93,i26513
s93,i26514
s93,i26445
s93,i26449
s93,i26450
s93,i2653
s94,i19616
s95,i26445
s95,i26446
s95,i26447
s95,i26448
s95,i26449
s95,i26450
s95,i2651
s95,i2652
s95,i2653
s95,i2654
s95,i26434
s95,i26435
s95,i26436
s95,i26437
s95,i26438
s95,i26439
s95,i26440
s95,i26441
s95,i26442
s95,i26443
s95,i26444
s95,i26427
s95,i26425
s95,i26428
s95,i26429
s95,i26518
s95,i2614
s96,i5422
s96,i13847
s96,i21128
s96,i3033
s96,i17634
s96,i21113
s96,i1630
s96,i6330
s96,i6331
s96,i21647
s96,i21130
s96,i25430
s96,i16449
s96,i20743
s96,i3032
s96,i21115
s96,i14324
s96,i5150
s96,i18443
s96,i22242
s96,i2609
s96,i13933
s96,i13942
s97,i2048
s97,i19023
s97,i16126
s97,i3549
s97,i3431
s97,i19441
s97,i1150
s97,i21737
s97,i6034
s97,i15830
s97,i21836
s97,i25144
s97,i2049
s97,i21935
s97,i16636
s97,i15848
s97,i21918
s97,i22928
s97,i104
s97,i22017
s97,i3438
s97,i4433
s97,a00601
s97,i22028
s97,i697
s97,i921
s97,i21834
s97,i18718
s98,i19344
s98,i16345
s98,i545
s98,i23611
s98,i16143
s98,i229
s98,i230
s98,i231
s98,i232
s98,i3624
s98,i2023
s99,i571
s99,i19220
s99,i3321
s99,a00763
s99,a00450
s99,i19023
s99,a00406
s99,i19250
s99,a00677
s99,a00670
s99,i1949
s99,a00242
s99,i16150
s99,a00472
s99,a00601
s99,i1948
s99,i24639
s99,i1626
s99,i2185
s99,i124
s99,a00897
s99,i2721
s99,a00477
s99,i3245
s99,i1249
s99,i25335
s99,a00418
s99,i17137
s100,v01486
s100,v00307
s100,v00001
s100,v03208
s101,v01205
s101,i25222
s101,i1516
s101,v01269
s101,i359
s101,i20234
s101,i22935
s101,i3029
s101,i21426
s101,i1514
s101,i1709
s101,i353
s101,v01316
s101,i22126
s101,i20629
s101,i2017
s101,i17634
s101,i22926
s101,i2215
s101,i22127
s101,i22128
s101,i22113
s101,i2013
s101,i2216
s101,i25223
s101,i21424
s103,i125
s103,i25129
s103,a00408
s103,i1922
s103,i1415
s103,i038
s103,i1638
s103,i3114
s103,i19344
s103,i7028
s103,i5945
s103,i15631
s103,i18318
s103,i23231
s103,i2369
s103,i23617
s103,i1385
s103,i3245
s103,i1414
s103,i23144
s103,i5844
s103,i5313
s103,i25638
s104,v00404
s104,v01486
s104,v00307
s104,v00001
s105,v00307
s105,v01486
s105,v03208
s105,v00001
s105,v00404
s107,a00760
s107,i1410
s107,i18527
s107,a00950
s107,a00374
s107,v00829
s107,i618
s107,i26418
s107,i17833
